gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,49,1,0,2,0,1,0,0,1,0,0,1,3,85.3,4297.95,Not Churn
1,0,0,0,2,1,0,2,0,1,0,0,1,1,0,0,1,95.65,167.30,Churn
1,0,1,0,59,1,1,1,1,0,0,1,0,1,1,1,2,69.1,4096.90,Not Churn
1,1,0,0,50,1,1,1,1,1,0,0,1,0,0,1,3,70.35,3454.60,Not Churn
0,0,1,1,59,1,0,0,2,2,2,2,2,2,2,0,2,20.6,1286.00,Not Churn
1,0,0,0,18,1,1,2,0,0,0,0,0,0,0,0,2,74.15,1387.00,Not Churn
1,0,0,0,10,1,1,2,0,0,0,0,0,0,0,0,1,75.05,786.30,Not Churn
1,0,1,0,14,1,0,1,0,0,0,0,0,0,1,0,1,44.6,641.25,Not Churn
1,0,0,0,35,1,0,0,2,2,2,2,2,2,2,0,3,21.45,705.45,Not Churn
1,0,1,1,8,1,0,1,0,0,0,0,0,0,1,1,2,43.45,345.50,Not Churn
1,0,1,1,18,1,0,0,2,2,2,2,2,2,1,0,3,20.05,345.90,Not Churn
0,0,1,1,60,1,1,2,1,1,0,0,1,0,1,0,3,94.15,5811.80,Not Churn
0,0,0,0,1,1,0,2,0,0,1,0,1,1,0,0,1,94.4,94.40,Churn
0,0,0,0,6,1,0,0,2,2,2,2,2,2,2,0,2,19.55,124.45,Not Churn
0,0,0,1,19,1,1,1,1,1,0,1,1,0,0,1,2,75.9,1375.60,Not Churn
1,0,1,1,53,1,1,1,1,1,0,1,0,0,1,0,3,64.15,3491.55,Not Churn
1,1,1,0,72,1,1,2,1,1,1,0,1,1,2,1,3,109.55,7920.70,Not Churn
0,0,1,0,60,1,1,2,0,1,1,1,1,1,2,1,3,110.8,6640.70,Not Churn
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,3,55,55.00,Churn
0,0,0,1,13,1,0,1,0,0,1,1,0,0,0,0,2,53.45,718.10,Not Churn
0,0,1,1,5,1,0,2,0,0,0,0,0,0,0,0,3,69.95,320.40,Not Churn
1,0,0,0,1,1,1,2,0,0,1,0,1,1,0,1,1,101.45,101.45,Churn
1,0,1,1,13,1,0,2,0,0,1,0,1,1,0,0,1,97,1334.45,Not Churn
1,0,0,0,37,1,1,1,1,1,1,1,1,1,1,1,3,90.6,3358.65,Not Churn
1,0,1,0,64,1,0,2,1,0,0,0,0,0,0,1,2,73.55,4764.00,Not Churn
0,0,1,0,5,1,1,1,0,0,1,1,1,0,0,0,3,67.95,350.30,Churn
0,0,1,0,61,1,1,2,0,1,0,1,0,1,2,1,3,94.35,5703.00,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.5,69.50,Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,18.85,18.85,Churn
1,0,0,0,26,1,0,0,2,2,2,2,2,2,1,0,2,19.4,525.55,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.2,69.20,Churn
1,0,1,0,24,1,0,0,2,2,2,2,2,2,2,0,2,19.75,483.15,Not Churn
1,0,1,0,17,0,2,1,0,0,1,1,1,1,1,0,1,54.6,934.80,Not Churn
0,0,0,1,26,0,2,1,0,0,1,0,0,0,0,1,2,29.8,786.50,Not Churn
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.65,69.65,Churn
1,1,1,0,40,1,1,2,1,0,0,0,1,1,0,0,1,101.85,4086.30,Churn
1,0,0,0,52,1,1,2,0,1,1,0,1,1,0,1,1,103.05,5364.80,Not Churn
0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,1,1,82.3,82.30,Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.3,20.30,Not Churn
0,0,0,0,21,0,2,1,1,0,0,1,0,0,2,0,2,35.1,770.40,Not Churn
0,0,1,0,67,1,1,2,0,1,1,0,1,1,1,1,3,105.7,6816.95,Not Churn
0,0,1,1,44,1,0,1,1,0,0,1,0,0,0,0,3,56.25,2419.55,Not Churn
1,0,1,1,70,0,2,1,0,1,1,1,1,1,1,0,1,60.35,4138.70,Not Churn
1,0,0,0,3,1,0,2,0,0,0,0,1,0,0,0,1,79.25,267.60,Churn
1,0,1,1,56,1,0,1,1,1,1,0,0,0,2,1,3,59.8,3457.45,Not Churn
0,0,0,0,13,1,1,2,0,0,0,0,0,1,0,1,1,84.6,1115.20,Churn
0,0,1,1,58,1,1,2,1,1,0,0,0,1,0,1,3,93.4,5435.60,Churn
0,0,1,1,42,1,1,2,0,0,0,0,1,1,0,1,1,94.2,4186.30,Churn
1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,25.05,25.05,Churn
0,0,1,1,46,1,1,2,1,0,1,1,0,1,2,0,2,99.65,4630.20,Not Churn
0,0,1,1,63,1,0,1,1,0,0,0,0,0,2,1,3,50.65,3221.25,Not Churn
1,0,0,0,11,1,0,1,0,1,1,1,0,0,0,1,1,60.9,688.50,Not Churn
1,0,1,1,15,1,1,1,0,0,1,1,0,0,0,1,3,59.65,867.10,Not Churn
1,0,1,0,72,0,2,1,1,1,1,1,1,1,2,1,1,64.7,4746.05,Not Churn
0,0,0,0,29,0,2,1,0,0,0,0,0,0,0,1,3,25.1,712.85,Churn
1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,48.95,48.95,Churn
0,0,1,1,6,1,0,1,0,0,0,0,1,0,0,0,1,54.85,355.10,Not Churn
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.3,45.30,Churn
1,0,1,1,63,1,1,2,0,1,0,0,0,1,1,1,1,91.35,5764.70,Not Churn
1,0,0,0,2,1,0,2,0,0,1,0,0,1,0,1,1,85.85,167.30,Churn
0,0,1,1,18,1,1,0,2,2,2,2,2,2,2,0,2,25.1,428.45,Not Churn
0,0,1,0,43,0,2,1,1,0,0,1,0,0,0,0,3,34,1505.35,Not Churn
0,0,0,0,15,0,2,1,1,1,1,1,0,0,1,0,2,45.9,693.45,Not Churn
1,0,0,1,10,1,1,2,0,0,0,0,1,1,0,0,1,95.2,930.40,Churn
1,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,2,20.5,1177.95,Not Churn
1,0,0,1,49,1,1,2,0,0,0,1,1,1,1,1,3,100.6,5069.65,Churn
1,0,1,1,6,1,0,1,0,1,1,0,0,0,0,1,2,55.3,324.25,Churn
1,0,1,1,70,1,0,0,2,2,2,2,2,2,2,0,3,20.35,1458.10,Not Churn
1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,2,74.85,156.40,Churn
1,1,1,0,63,0,2,1,1,0,0,1,0,0,1,0,3,36.1,2298.90,Not Churn
0,0,0,0,25,1,0,1,0,1,0,1,0,1,0,1,3,65.8,1679.65,Not Churn
0,1,0,0,18,1,0,0,2,2,2,2,2,2,1,0,3,20.35,369.60,Not Churn
1,1,1,0,28,1,1,2,0,1,0,1,1,1,0,1,1,105.8,2998.00,Not Churn
0,1,0,0,53,1,0,2,1,1,0,1,0,1,1,1,2,96.75,5206.55,Not Churn
1,0,0,0,35,1,0,2,0,1,1,0,1,1,1,1,3,102.35,3626.10,Churn
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,24.4,24.40,Not Churn
1,0,1,0,70,1,1,2,1,1,1,1,1,1,1,0,3,115.65,7968.85,Churn
1,0,0,0,2,1,0,2,0,0,1,1,0,0,0,1,1,79.85,152.45,Churn
0,0,1,0,26,1,0,1,0,1,0,1,1,1,0,1,1,73.05,1959.50,Not Churn
0,0,0,0,34,1,0,1,1,1,0,0,0,1,1,0,1,64.35,2053.05,Not Churn
0,0,0,1,19,1,0,0,2,2,2,2,2,2,2,0,2,20.5,398.55,Not Churn
1,0,0,0,15,1,1,2,0,0,0,0,0,0,0,1,2,76,1130.85,Churn
0,0,1,1,62,1,0,1,1,0,1,0,0,0,1,0,3,54.75,3425.35,Not Churn
0,1,0,0,42,1,1,2,0,1,1,0,1,1,0,1,3,104.75,4323.45,Churn
0,0,0,0,9,1,0,1,1,1,0,0,1,1,0,1,1,74.65,703.55,Churn
1,0,0,0,24,1,0,1,1,0,0,0,0,0,0,1,1,51.15,1275.70,Not Churn
1,1,1,0,68,0,2,1,1,1,1,0,0,0,2,1,1,41.95,2965.75,Not Churn
1,0,1,1,31,1,0,1,0,0,1,1,0,0,0,0,2,54.35,1647.00,Not Churn
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,56.25,56.25,Churn
1,0,1,0,21,1,1,2,0,0,1,1,1,1,0,1,1,106.1,2249.95,Churn
0,0,1,0,63,1,0,2,0,1,0,0,1,1,1,1,1,96,6109.75,Not Churn
0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,3,79.75,159.40,Churn
0,0,1,1,61,0,2,1,0,1,1,1,1,1,2,1,3,61.45,3751.15,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,68.65,68.65,Churn
1,0,0,0,18,1,0,0,2,2,2,2,2,2,1,0,2,19.65,411.25,Not Churn
0,0,1,1,6,1,0,0,2,2,2,2,2,2,1,0,3,19,105.50,Not Churn
0,0,0,0,33,1,1,2,0,1,0,0,1,1,0,1,1,100,3320.60,Not Churn
1,0,0,0,16,1,0,0,2,2,2,2,2,2,0,0,3,20.25,327.45,Churn
0,0,1,0,56,1,0,2,0,0,1,1,1,1,0,1,1,98.7,5669.50,Not Churn
1,0,0,1,23,1,0,0,2,2,2,2,2,2,1,0,2,19.8,465.45,Not Churn
1,0,0,0,9,1,0,2,0,0,1,0,0,0,0,1,1,73.8,704.30,Not Churn
0,1,1,0,14,1,1,2,0,1,0,0,1,1,0,1,1,100.2,1369.80,Churn
1,0,1,1,15,1,1,2,0,0,0,0,0,0,0,1,3,74.9,1107.25,Churn
1,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,3,20.05,95.55,Not Churn
1,0,1,0,61,1,1,2,1,1,0,0,1,1,0,1,1,106.2,6375.20,Not Churn
1,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,3,116.55,8152.30,Not Churn
1,0,0,0,15,1,1,2,1,0,0,0,1,1,0,1,1,99.7,1566.75,Not Churn
1,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,2,19.7,130.25,Not Churn
0,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,2,19.5,162.15,Not Churn
0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,1,2,29.15,110.05,Not Churn
0,0,0,0,34,1,0,1,1,1,0,0,0,0,1,0,2,55,1885.15,Not Churn
1,0,1,0,68,1,1,1,1,1,1,1,1,1,2,1,3,90.8,6302.85,Not Churn
0,0,1,1,45,0,2,1,0,1,1,1,0,1,1,0,3,51,2264.50,Not Churn
0,1,0,0,9,1,1,2,0,0,1,0,1,0,0,1,1,90.1,816.80,Not Churn
0,0,0,0,22,1,1,1,1,0,0,1,0,0,0,1,2,59.05,1253.50,Not Churn
0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,2,20.3,41.20,Not Churn
1,0,1,0,70,1,1,1,0,1,1,1,1,0,2,0,3,72.95,5265.55,Not Churn
0,0,0,1,10,1,1,1,1,0,1,1,0,1,1,0,3,73.55,693.30,Not Churn
1,0,0,0,72,1,1,1,1,0,1,1,1,1,2,0,3,84.3,5997.10,Not Churn
0,0,1,1,49,1,0,1,0,1,1,0,1,1,1,0,3,78,3824.20,Not Churn
0,1,0,0,54,1,1,1,0,1,0,1,1,0,1,0,2,72.1,3886.05,Not Churn
0,0,0,0,71,1,1,2,1,1,1,0,1,1,2,1,3,106.75,7283.25,Not Churn
0,0,0,0,22,1,0,0,2,2,2,2,2,2,1,1,2,19.25,412.55,Not Churn
0,0,1,1,50,1,0,0,2,2,2,2,2,2,2,0,3,20.55,1070.25,Not Churn
0,0,1,1,43,1,0,0,2,2,2,2,2,2,1,0,2,20,817.95,Not Churn
0,0,1,1,45,1,1,0,2,2,2,2,2,2,2,1,3,24.65,1171.30,Not Churn
1,1,0,0,64,1,1,2,1,1,0,0,1,1,0,1,3,103.5,6548.65,Not Churn
0,0,1,1,23,1,1,0,2,2,2,2,2,2,2,0,2,23.85,625.65,Not Churn
0,0,1,0,68,1,1,0,2,2,2,2,2,2,2,0,3,25.8,1911.50,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.85,70.85,Churn
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,3,69.8,134.70,Churn
1,0,0,0,26,1,0,1,0,0,0,1,1,0,1,0,3,59.45,1507.00,Not Churn
1,0,1,0,55,0,2,1,0,0,1,1,1,1,0,1,3,54.55,2978.30,Churn
1,0,0,0,14,1,0,0,2,2,2,2,2,2,0,1,1,20.05,299.30,Not Churn
1,0,1,0,71,1,0,1,1,0,1,1,1,1,2,1,1,82.55,5832.65,Not Churn
1,0,0,0,64,1,1,1,1,1,1,1,1,0,1,0,1,81.25,5567.55,Not Churn
0,0,0,0,7,1,0,1,0,0,0,1,1,1,0,1,3,70.75,450.80,Churn
0,0,0,0,57,1,0,1,1,1,1,1,1,0,2,1,3,74.3,4166.35,Not Churn
0,0,1,0,13,1,1,2,0,1,1,0,1,0,0,0,1,94.1,1215.60,Churn
0,0,1,1,3,0,2,1,1,0,0,0,0,0,0,0,3,29.7,91.70,Churn
1,1,1,0,72,1,1,2,0,1,1,1,1,1,2,0,3,109.7,7898.45,Not Churn
0,0,1,1,40,1,1,2,0,1,1,0,1,0,0,1,3,96.35,3915.40,Not Churn
1,0,1,0,14,1,1,1,0,0,0,1,1,0,0,1,3,66.6,979.50,Not Churn
1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,44.5,90.05,Not Churn
1,1,0,0,66,1,1,2,0,1,1,1,1,1,1,0,3,110.9,7432.05,Churn
0,0,1,0,38,1,1,2,0,0,1,1,1,1,0,1,1,105,4026.40,Churn
1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,25.3,25.30,Churn
1,0,0,0,22,1,0,1,0,1,0,1,0,0,1,1,3,55.15,1193.05,Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.1,20.10,Churn
1,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,2,80.1,398.55,Not Churn
1,0,1,1,29,1,1,1,1,0,0,1,1,0,1,0,3,69.05,1958.45,Not Churn
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,69.9,69.90,Churn
0,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,2,20.4,63.15,Not Churn
1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,3,19.7,1301.10,Not Churn
1,0,0,1,9,1,0,1,0,1,0,0,0,0,0,1,1,50.1,484.05,Not Churn
1,0,0,0,43,1,1,2,0,1,0,0,1,1,0,1,1,101.4,4528.00,Churn
0,0,0,0,48,1,1,1,1,1,1,0,1,1,1,1,3,83.45,3887.85,Not Churn
1,0,0,0,26,1,1,2,1,1,0,0,0,0,0,1,3,86.65,2208.75,Not Churn
0,0,0,0,9,1,0,0,2,2,2,2,2,2,0,0,3,20.15,238.15,Not Churn
1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,80.8,80.80,Churn
0,0,1,1,46,1,0,0,2,2,2,2,2,2,2,0,3,19.4,958.15,Not Churn
1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,3,62.05,118.30,Churn
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,76.45,76.45,Churn
1,0,1,1,64,0,2,1,1,0,1,1,1,1,2,1,3,60.05,3845.45,Not Churn
0,1,0,0,12,1,1,2,0,1,0,0,1,0,0,1,1,91.3,1094.50,Churn
1,1,1,0,6,1,0,2,0,0,1,0,1,1,0,1,1,95.75,573.75,Churn
0,0,1,0,59,1,0,0,2,2,2,2,2,2,1,0,2,20.35,1267.00,Not Churn
0,0,0,0,7,1,0,2,0,1,0,0,1,1,1,1,2,94.05,633.45,Not Churn
0,1,1,0,72,1,1,1,1,1,1,0,1,1,2,1,3,84.1,6129.65,Not Churn
1,1,0,0,16,1,0,2,0,0,0,0,0,1,0,1,1,78.75,1218.25,Not Churn
1,0,1,0,25,1,1,1,0,0,1,0,0,0,0,0,3,55.55,1405.30,Not Churn
0,0,1,0,34,1,1,1,1,1,0,1,0,0,0,0,1,62.65,2274.90,Churn
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,74.5,74.50,Churn
0,0,1,1,10,1,1,2,0,1,1,0,1,1,0,1,3,102.1,1068.85,Churn
1,0,1,0,24,1,0,0,2,2,2,2,2,2,1,0,2,20.1,533.90,Not Churn
0,0,1,1,10,1,1,1,1,1,0,0,1,0,1,0,1,70.3,676.15,Not Churn
1,0,1,0,69,1,0,1,1,1,0,0,0,0,1,1,3,53.65,3804.40,Not Churn
1,0,0,0,57,1,0,0,2,2,2,2,2,2,2,0,2,20.75,1118.80,Not Churn
1,0,1,1,50,1,0,2,0,1,1,1,1,1,1,1,3,103.4,5236.40,Not Churn
1,0,1,1,28,0,2,1,1,0,1,1,1,0,1,0,2,50.8,1386.80,Not Churn
0,0,0,0,16,1,0,1,1,0,0,0,0,0,0,1,1,50.15,762.25,Churn
1,0,0,0,25,1,0,1,1,1,0,1,1,1,0,1,2,79,1902.00,Not Churn
0,1,1,0,3,1,0,2,0,1,0,0,0,0,0,1,3,74.6,239.05,Not Churn
1,0,1,0,61,1,1,2,0,0,0,0,1,1,1,1,3,96.5,5673.70,Not Churn
0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,2,20.1,39.80,Not Churn
1,0,1,1,51,1,0,0,2,2,2,2,2,2,1,0,2,19.4,997.75,Not Churn
0,0,1,1,71,1,0,1,1,0,1,0,1,1,2,0,3,77.55,5574.35,Not Churn
0,0,1,1,20,1,0,0,2,2,2,2,2,2,0,0,2,20.05,406.05,Not Churn
1,0,1,1,6,1,0,0,2,2,2,2,2,2,0,0,3,19.85,138.85,Not Churn
0,0,0,0,6,1,0,0,2,2,2,2,2,2,0,0,2,20.2,123.65,Not Churn
0,0,0,0,29,1,1,1,1,1,0,1,0,0,0,0,2,67.45,1801.10,Not Churn
1,0,0,0,36,1,0,0,2,2,2,2,2,2,2,1,3,18.55,689.00,Not Churn
0,0,0,0,28,0,2,1,0,0,1,0,0,0,0,1,2,29.75,790.70,Not Churn
0,0,1,0,7,1,1,2,0,0,0,0,1,0,0,1,1,86.5,582.50,Churn
0,0,0,0,63,1,1,0,2,2,2,2,2,2,2,0,2,24.2,1618.20,Not Churn
1,0,1,1,48,1,1,0,2,2,2,2,2,2,2,0,2,23.55,1173.35,Not Churn
0,0,1,0,49,1,0,0,2,2,2,2,2,2,1,0,3,20.45,900.90,Not Churn
1,1,0,0,27,1,1,2,0,1,0,0,0,0,0,1,1,81.45,2122.05,Churn
1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,3,92.3,6719.90,Not Churn
1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.15,69.15,Churn
0,0,1,1,72,0,2,1,0,1,0,1,1,1,2,0,3,53.65,3784.00,Not Churn
0,0,0,0,47,0,2,1,1,1,0,1,0,0,1,0,3,39.65,1798.65,Not Churn
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,54.65,54.65,Not Churn
0,0,0,0,36,1,1,2,0,1,1,0,1,1,1,1,3,104.8,3886.45,Not Churn
1,0,1,1,43,0,2,1,0,1,0,0,0,0,0,0,3,29.3,1224.05,Not Churn
0,1,1,0,27,1,1,1,0,1,1,1,1,1,0,0,1,83.85,2310.20,Not Churn
0,0,0,0,9,1,0,2,0,0,0,0,0,1,0,1,1,79.55,723.40,Churn
0,0,0,0,38,1,1,2,0,0,1,1,1,1,0,1,1,103.65,3988.50,Not Churn
0,1,0,0,35,1,1,2,1,0,0,0,1,1,0,1,1,99.05,3554.60,Not Churn
0,0,1,0,59,1,0,2,0,1,0,1,1,1,2,1,2,100.05,6034.85,Not Churn
1,0,0,0,27,1,0,0,2,2,2,2,2,2,2,0,3,20.35,531.60,Not Churn
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,43.95,85.10,Not Churn
1,0,0,0,7,1,1,0,2,2,2,2,2,2,0,0,2,23.5,173.00,Not Churn
0,0,0,0,36,1,1,1,0,1,0,1,0,1,1,1,2,70.7,2511.95,Not Churn
0,0,1,1,41,1,1,2,1,1,0,0,1,0,0,1,3,94.3,3893.60,Not Churn
0,0,0,0,13,0,2,1,0,1,0,0,0,0,0,0,1,29.15,357.15,Not Churn
1,0,0,1,19,1,0,0,2,2,2,2,2,2,2,0,3,20.85,467.50,Not Churn
0,0,1,0,60,0,2,1,1,1,0,1,0,0,2,0,3,37.7,2288.70,Not Churn
0,0,0,1,48,1,0,2,0,1,1,1,1,0,2,1,2,95.5,4627.85,Churn
1,1,0,0,3,1,1,2,0,0,1,0,1,0,0,0,1,91.05,289.10,Churn
1,0,1,0,69,1,1,2,0,1,0,1,1,0,2,1,2,92.45,6460.55,Not Churn
1,0,0,0,43,0,2,1,0,0,1,1,0,1,1,0,1,44.15,1931.30,Not Churn
0,0,0,1,11,0,2,1,1,0,0,1,0,0,1,1,2,36.05,402.60,Not Churn
0,0,1,0,45,1,0,1,0,0,1,0,0,0,0,1,3,50.25,2221.55,Not Churn
1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,3,109.75,7758.90,Not Churn
0,1,1,0,2,1,1,2,0,0,1,0,0,0,0,0,1,79.2,172.85,Churn
0,0,1,1,12,1,0,0,2,2,2,2,2,2,2,0,3,20.3,224.50,Not Churn
0,0,1,1,67,1,1,2,0,1,1,1,1,1,1,1,3,112.35,7388.45,Not Churn
1,0,1,0,37,1,1,2,0,0,1,1,1,0,2,0,2,94.3,3460.95,Not Churn
0,0,0,0,39,0,2,1,1,1,0,1,0,0,1,0,3,41.15,1700.90,Not Churn
0,0,0,0,41,1,1,1,1,0,1,1,0,1,0,1,3,74.65,3090.65,Not Churn
0,0,0,0,25,0,2,1,0,0,1,0,1,1,0,1,1,48.25,1293.80,Not Churn
1,0,1,1,8,1,1,1,1,1,0,1,0,1,2,1,3,76.15,645.80,Not Churn
0,0,1,1,71,1,1,1,1,1,1,1,0,0,2,0,2,71.1,5224.95,Not Churn
1,0,0,0,5,1,1,2,0,1,1,0,0,1,0,0,1,96.55,500.10,Not Churn
0,0,0,0,30,1,1,1,1,0,1,0,1,1,1,1,3,79.3,2427.10,Not Churn
1,0,0,0,40,1,0,2,0,1,0,1,0,1,1,1,3,89.6,3488.15,Not Churn
0,0,0,0,54,1,0,0,2,2,2,2,2,2,2,1,2,20.5,1035.70,Not Churn
1,0,1,0,72,1,1,2,0,1,1,0,1,1,2,1,3,106.3,7565.35,Not Churn
1,0,1,1,28,1,0,2,0,1,1,0,1,1,1,0,3,100.35,2799.00,Not Churn
1,0,1,1,18,1,0,2,0,0,0,1,0,1,0,1,1,85.6,1601.50,Not Churn
0,0,0,0,2,0,2,1,0,0,0,0,1,1,0,1,1,45.25,85.50,Churn
0,0,1,1,59,1,1,2,0,1,1,0,1,1,1,1,1,106.15,6256.20,Not Churn
1,0,1,1,22,1,0,1,0,0,0,1,0,0,0,1,1,51.1,1232.90,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.9,19.90,Not Churn
0,1,1,0,72,1,1,0,2,2,2,2,2,2,2,1,3,25.7,1937.40,Not Churn
0,1,0,0,14,1,1,2,0,0,0,0,0,0,0,1,1,74.3,1096.25,Churn
1,0,1,0,50,1,1,2,0,0,0,1,1,1,1,0,1,99.4,5059.75,Not Churn
0,0,1,1,48,1,0,1,1,0,1,1,1,0,1,0,3,69.7,3023.65,Not Churn
0,0,1,1,49,1,1,2,0,1,0,0,1,1,0,1,1,98.35,4889.20,Not Churn
1,0,1,1,28,1,0,2,0,0,1,0,1,0,0,0,1,85.45,2289.90,Not Churn
1,1,0,0,68,1,1,2,0,1,1,0,0,1,0,1,1,95.9,6503.20,Not Churn
1,0,0,0,13,1,1,2,0,0,0,1,1,1,0,0,1,100.75,1313.25,Not Churn
0,0,0,0,11,1,1,2,0,0,1,0,1,0,0,1,1,89.2,990.30,Not Churn
0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,3,74.1,228.00,Churn
1,1,1,0,57,1,1,2,0,0,1,0,1,1,0,0,1,100.6,5746.15,Churn
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,2,75,209.10,Churn
1,0,1,0,72,1,1,0,2,2,2,2,2,2,2,0,3,25.75,1864.20,Not Churn
1,0,1,1,70,1,1,1,0,1,1,1,1,1,2,1,1,84.1,5979.70,Not Churn
0,0,1,1,49,1,1,1,0,1,0,1,1,1,2,0,3,79.3,3902.45,Not Churn
0,1,1,0,67,1,1,2,1,0,1,0,1,1,1,1,3,107.05,7142.50,Not Churn
1,0,0,0,46,1,0,0,2,2,2,2,2,2,2,0,3,20.05,902.00,Not Churn
0,1,0,0,64,1,0,1,1,1,0,1,1,0,2,1,3,70.2,4481.00,Churn
0,0,1,0,37,1,0,0,2,2,2,2,2,2,0,0,3,19.5,805.20,Not Churn
0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,70.75,154.85,Churn
0,1,1,0,13,0,2,1,0,0,0,0,1,1,0,0,1,45.3,528.45,Not Churn
0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,1,115.15,8349.70,Not Churn
1,0,1,1,68,1,0,1,0,0,1,1,1,1,2,1,3,72.95,4953.25,Not Churn
1,0,1,1,15,1,0,0,2,2,2,2,2,2,1,0,2,19.65,332.65,Not Churn
0,0,0,0,24,1,0,0,2,2,2,2,2,2,2,1,3,19.55,470.20,Not Churn
0,0,0,0,24,1,1,2,0,0,0,1,0,1,0,1,1,89.55,2259.35,Not Churn
1,0,0,0,27,1,0,1,1,0,0,0,0,0,0,0,2,50.35,1411.35,Not Churn
1,0,0,0,12,1,0,1,0,0,0,1,0,0,0,0,3,50.25,593.75,Churn
0,0,1,1,71,1,0,1,1,1,1,1,1,1,2,0,3,87.25,6328.70,Not Churn
1,0,1,1,67,1,0,0,2,2,2,2,2,2,2,1,2,20.8,1411.90,Not Churn
0,0,1,0,63,1,1,2,0,1,1,1,1,1,2,1,3,109.25,6841.40,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.35,20.35,Not Churn
1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,1,55.9,238.50,Not Churn
0,1,0,0,40,1,0,2,1,1,0,0,0,0,0,1,3,79.2,3233.85,Churn
0,0,0,0,12,1,0,2,0,0,1,0,1,1,0,1,1,96,1062.10,Churn
1,0,1,1,52,1,0,1,1,1,1,0,1,1,2,0,1,79.2,4016.30,Not Churn
1,0,0,0,10,1,1,0,2,2,2,2,2,2,0,1,1,24,226.55,Not Churn
1,0,0,0,68,1,1,2,1,1,1,0,1,0,1,0,3,101.35,7110.75,Not Churn
0,0,0,0,54,1,1,2,0,0,0,1,1,1,0,1,1,100.1,5440.90,Churn
0,0,1,1,4,1,0,1,0,1,0,1,0,0,0,0,2,56.5,235.10,Churn
0,0,1,0,52,0,2,1,1,0,1,0,0,0,1,0,2,35.45,1958.95,Not Churn
0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,1,1,85,85.00,Churn
1,0,1,0,70,1,1,1,1,1,1,1,1,0,1,0,3,79.4,5528.90,Not Churn
1,0,0,0,43,0,2,1,1,0,1,0,0,0,1,1,3,35.2,1463.70,Not Churn
